attempt_id,submission_type,item_id,question_stem,domain,subdomain,response_type,student_answer,score,confidence,answered_at
26820e5e-c910-4159-ab82-b6dc30c20c7a,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,"A slower increase in prices would make it so products aren't cheaper, but instead slowing down the rate they increase.",50.00,2,2026-02-05 22:26:25.521909+00
26820e5e-c910-4159-ab82-b6dc30c20c7a,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,I think retirees on a fixed income would struggle the most since they will have to budget even more. ,50.00,2,2026-02-05 22:27:59.463391+00
28ccb01f-51f2-48c3-9860-c6a8760b16cc,pre,Q11_Open_Diagnose,"You were asked: Is buying a single company's stock usually safer than a stock mutual fund? True or false? You answered ""True"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Risk Management,Diversification (Stock vs Fund),diagnose,"Yes, because it is just one mutual fund sounds more committed and more risk of loss.",50.00,1,2026-02-03 21:57:46.455104+00
28ccb01f-51f2-48c3-9860-c6a8760b16cc,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,"Option C, because as a couple on a fixed income, your income will remain no matter how high prices rise. This is bad because they are retired and cannot go back into the workforce.",50.00,1,2026-02-03 21:57:46.455104+00
28ccb01f-51f2-48c3-9860-c6a8760b16cc,pre,Q8_Open_Diagnose,"You were asked: What can Jayden likely negotiate with an auto loan lender? Options were A) Interest rate only, B) Down payment only, C) Both, D) Neither. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Auto Loans,diagnose,"I believe C, you can negotiate both because people negotiate all the time.",50.00,1,2026-02-03 21:57:46.455104+00
29d04bab-5c86-49cc-a3db-0bf11f128901,pre,Q30_Open_Diagnose,"You were asked: An investment with a high return is likely to be high risk. True or false? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Risk-Return Tradeoff,diagnose,Sometimes there could be good investments that arent risky.,50.00,3,2026-02-09 05:00:38.819667+00
29d04bab-5c86-49cc-a3db-0bf11f128901,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,Young working couples most expenses,50.00,3,2026-02-09 05:00:05.823176+00
29d04bab-5c86-49cc-a3db-0bf11f128901,pre,Q8_Open_Diagnose,"You were asked: What can Jayden likely negotiate with an auto loan lender? Options were A) Interest rate only, B) Down payment only, C) Both, D) Neither. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Auto Loans,diagnose,I think the down payment,50.00,3,2026-02-09 05:00:33.940745+00
29e8e8e5-7116-4430-b813-0e42153e123e,pre,Q12_Open_Confirm,"You were asked about the primary function of health insurance. You answered ""protect against large unexpected medical bills,"" which is correct. In 1-2 sentences, explain why this is the main purpose of health insurance.",Risk Management,Health Insurance Purpose,confirm,"Anything could happen at any time to someone, and you never know if you need immediate medical attention and with health insurance it's a lot less of a problem then having without. ",50.00,3,2026-02-04 18:38:26.222419+00
29e8e8e5-7116-4430-b813-0e42153e123e,pre,Q3_Open_Confirm,"You were asked whether high inflation means the cost of living is increasing rapidly. You answered ""True,"" which is correct. In 1-2 sentences, explain what inflation means and how it affects everyday life.",Borrowing & Credit,Inflation,confirm,Inflation is how much money is actually worth and affects people in the lower class mostly because it makes stuff cost more,50.00,1,2026-02-04 18:38:26.222419+00
29e8e8e5-7116-4430-b813-0e42153e123e,pre,Q8_Open_Diagnose,"You were asked: What can Jayden likely negotiate with an auto loan lender? Options were A) Interest rate only, B) Down payment only, C) Both, D) Neither. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Auto Loans,diagnose,My reasoning for down payment is the loan lender has an amount of down payment and the person could put as much down as they really want,50.00,2,2026-02-04 18:38:26.222419+00
29e95558-8ec8-4875-a2d6-8dcddb313f31,pre,Q34_Open_Confirm,"You were asked whether spreading money among different assets increases, decreases, or maintains risk. You answered ""decreases,"" which is correct. In 1-2 sentences, explain why diversification reduces risk.",Investment & Risk,Diversification Effect,confirm,"I said “decreases” because if you spread money among different assets, you have less of a chance of losing all of your money at once. It’s in different places, so if one asset gets tanked, you only lose some money, not all of it.",50.00,3,2026-02-09 05:35:36.732318+00
29e95558-8ec8-4875-a2d6-8dcddb313f31,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,"I chose a general decrease in prices because typically when inflation goes up, so do prices. So if there’s a decrease in inflation, there will likely be a decrease in prices.",50.00,3,2026-02-09 05:34:43.302944+00
2a248e97-6ef7-44e1-99b1-2ee56d0fa15e,pre,Q2_Open_Confirm,"You were asked whether a 15-year mortgage has higher monthly payments but lower total interest than a 30-year mortgage. You answered ""True,"" which is correct. In 1-2 sentences, explain why total interest is lower on the shorter mortgage.",Borrowing & Credit,Borrowing/Mortgages,confirm,"I answer true because interest adds up overtime/increases. Depending on the Fed, interest rates would typically be higher with the longer time agreement",50.00,1,2026-02-02 20:56:53.061293+00
2a248e97-6ef7-44e1-99b1-2ee56d0fa15e,pre,Q35_Open_Confirm,"You were asked whether opportunities to make a lot of money also come with chances to lose a lot. You answered ""True,"" which is correct. In 1-2 sentences, explain why high reward opportunities typically involve high risk.",Investment & Risk,Risk-Return Relationship,confirm,"I think because there is more money involved, it either hits and you make a lot or it misses and a lot of money gets down",50.00,1,2026-02-02 20:59:47.748294+00
2a248e97-6ef7-44e1-99b1-2ee56d0fa15e,pre,Q5_Open_Confirm,"You were asked how much Lyle should have in emergency savings. You answered ""three or more months of living expenses,"" which is correct. In 1-2 sentences, explain why financial experts recommend this amount.",Borrowing & Credit,Emergency Fund,confirm,"In case you lose your job, or God Forbid you need a new place to live, you need to give yourself a buffer/ safety net",50.00,2,2026-02-02 20:58:27.379925+00
2a4ac49b-2fe1-40a9-8662-5ab9a587f8b4,pre,Q13_Open_Diagnose,"You were asked: What does a home insurance deductible represent? Options were A) Amount you pay before insurance covers damages, B) Monthly premium for coverage, C) Maximum amount insurance will pay. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Risk Management,Insurance Deductible,diagnose,option B because monthly premium is you paying for insurance for their best coverage. this can be taken as a deductible.,50.00,2,2026-02-02 22:29:17.167529+00
2a4ac49b-2fe1-40a9-8662-5ab9a587f8b4,pre,Q32_Open_Diagnose,"You were asked: Over a long time period (10-20 years), which asset normally gives the highest return? Options were A) Savings accounts, B) Bonds, C) Stocks. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Long-Term Asset Returns,diagnose,savings accounts because you will not pay any taxes and it will continue to grow with no down side. stocks can crash and bonds are very unstable.,50.00,2,2026-02-02 21:03:16.506077+00
2a4ac49b-2fe1-40a9-8662-5ab9a587f8b4,pre,Q37_Open_Diagnose,"You were asked: Which insurance protects you if you cause an accident that injures someone? Options were A) Health insurance, B) Homeowner's insurance, C) Auto liability coverage. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Insurance Types,diagnose,Health insurance because it covers your health and anyone who was associated with you during the injures.,50.00,3,2026-02-02 17:25:12.367944+00
2adde352-aa35-4be9-bb11-9d51b9286426,pre,Q13_Open_Confirm,"You were asked what a home insurance deductible represents. You answered ""the amount you pay before insurance covers damages,"" which is correct. In 1-2 sentences, explain how a deductible works when you file a claim.",Risk Management,Insurance Deductible,confirm,I genuinely have zero idea. ,50.00,1,2026-02-08 21:51:33.767368+00
